CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AirQualityCategory
4.1,1469.0,24.0,1403.0,758.0,451.0,134.0,1779.0,1664.0,8.8,73.2,0.8298,Poor
1.1,998.0,4.1,717.0,134.0,756.0,93.0,1230.0,951.0,14.2,68.6,1.1068,Good
0.9,997.0,4.1,713.0,70.0,1169.0,79.0,1383.0,991.0,14.1,55.6,0.891,Good
2.0,1132.0,10.9,1012.0,111.0,806.0,108.0,1607.0,1054.0,17.9,43.5,0.884,Moderate
0.9,940.0,4.8,753.0,45.0,1173.0,56.0,1311.0,467.0,30.6,19.4,0.8348,Good
1.3,905.0,5.5,790.0,210.0,892.0,138.0,837.0,641.0,12.3,19.3,0.274,Good
9.1,1701.0,36.3,1691.0,1220.0,401.0,252.0,1831.0,2415.0,6.2,56.9,0.5419,Poor
1.1,820.0,4.0,713.0,107.0,1067.0,55.0,1029.0,538.0,16.0,34.1,0.6155,Good
1.3,1176.0,7.9,896.0,168.0,615.0,94.0,1373.0,1010.0,23.1,41.2,1.1523,Moderate
2.2,1232.0,12.4,1061.0,155.0,787.0,117.0,1707.0,1091.0,26.1,30.0,0.9972,Moderate
4.5,1616.0,21.3,1332.0,349.0,685.0,150.0,2010.0,1818.0,17.8,40.5,0.821,Poor
0.6,823.0,1.0,502.0,59.0,1267.0,55.0,754.0,332.0,4.0,51.0,0.42,Good
2.3,1239.0,13.6,1102.0,205.0,588.0,72.0,1988.0,1256.0,22.0,75.9,1.9817,Moderate
2.0851233094669848,861.0,4.3,729.0,22.0,942.0,40.0,1479.0,683.0,27.1,38.6,1.3632,Good
1.8,1055.0,11.3,1024.0,159.0,791.0,121.0,1555.0,1068.0,41.0,11.6,0.8872,Moderate
4.7,1564.0,21.0,1323.0,320.0,694.0,159.0,1872.0,1687.0,17.9,28.2,0.5741,Poor
1.0,1053.0,5.0,761.0,63.0,962.0,65.0,1597.0,964.0,15.7,77.4,1.3683,Good
2.8,1283.0,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5,50.1,0.8744,Moderate
2.1,1017.0,9.9,975.0,109.0,821.0,95.0,1721.0,1014.0,20.9,51.0,1.2446,Moderate
0.6,909.0,2.5,616.0,34.0,1236.0,49.0,1301.0,558.0,14.7,49.9,0.828,Good
4.4,1488.0,19.6,1285.0,910.0,451.0,170.0,1648.0,1766.0,9.9,73.3,0.8936,Poor
2.1,1118.0,13.4,1096.0,257.0,646.0,102.0,1649.0,1130.0,19.9,65.3,1.5066,Moderate
1.0,800.0,2.8,640.0,126.0,1112.0,76.0,956.0,590.0,11.2,42.0,0.5582,Good
0.5,816.0,3.3,671.0,31.0,1113.0,51.0,1500.0,750.0,20.8,54.4,1.3229,Good
1.4,1095.0,8.1,902.0,107.0,731.0,52.0,1560.0,856.0,23.8,60.2,1.7515,Moderate
2.1,1034.0,11.8,1042.0,149.0,804.0,174.0,1646.0,748.0,34.8,19.3,1.0543,Moderate
3.3,1452.0,22.7,1370.0,207.0,576.0,117.0,2138.0,1622.0,21.9,43.3,1.1265,Poor
4.9,1465.0,28.5,1515.0,555.0,453.0,119.0,2118.0,1516.0,18.0,74.8,1.5281,Poor
0.9,1047.0,3.3,670.0,114.0,863.0,74.0,1147.0,886.0,12.0,69.2,0.9697,Good
4.1,1166.0,19.5,1282.0,448.0,633.0,168.0,1684.0,1371.0,26.5,31.7,1.0787,Poor
1.5,1033.0,8.4,917.0,118.0,882.0,95.0,1616.0,905.0,17.2,52.3,1.0169,Moderate
0.7,954.0,3.1,659.0,236.9796848547988,938.0,110.3925641359552,1342.0,727.0,23.7,49.2,1.4195,Good
5.8,1512.0,26.4,1463.0,764.0,434.0,188.0,1720.0,1801.0,7.9,77.1,0.8223,Poor
3.6,1203.0,13.2,1088.0,396.0,600.0,251.0,1334.0,1059.0,5.6,71.6,0.6556,Moderate
1.7,1109.0,7.3,869.0,254.0,708.0,168.0,1056.0,1058.0,11.6,33.3,0.454,Good
1.4,1020.0,6.0,811.0,135.0,793.0,52.0,1501.0,836.0,20.2,67.9,1.5901,Good
1.1,1006.0,4.3,728.0,65.0,1141.0,80.0,1369.0,795.0,14.5,49.4,0.8106,Good
3.2,1189.0,10.6,998.0,411.0,680.0,129.0,1285.0,1114.0,6.2,84.1,0.8018,Moderate
0.4,923.0,1.2,515.0,74.0,1048.0,58.0,1002.0,666.0,10.1,64.5,0.7968,Good
2.1,1107.0,12.0,1048.0,206.0,748.0,142.0,1701.0,1137.0,32.8,25.2,1.2325,Moderate
1.4,925.0,6.7,845.0,239.0,978.0,81.0,1397.0,850.0,20.2,53.1,1.2442,Good
0.4,842.0,0.7,468.0,20.0,1812.0,30.0,1274.0,393.0,16.9,53.9,1.0309,Good
1.1,889.0,6.4,831.0,74.0,955.0,79.0,1569.0,759.0,20.5,49.9,1.1903,Good
1.1,1041.0,7.2,865.0,164.0,757.0,53.0,1486.0,902.0,18.6,74.9,1.5918,Good
1.5,1019.0,8.7,929.0,134.0,805.0,108.0,1614.0,928.0,22.7,43.9,1.1962,Moderate
1.6,989.0,8.0,900.0,231.0,737.0,60.0,1401.0,967.0,16.8,74.9,1.4258,Moderate
1.6,1049.0,6.6,838.0,103.0,845.0,110.0,1635.0,858.0,28.5,41.6,1.5959,Good
0.5,820.0,1.5,540.0,18.0,1449.0,28.0,1360.0,377.0,15.7,64.5,1.14,Good
1.8,1093.0,7.8,892.0,90.0,676.0,83.0,1677.0,926.0,26.9,49.6,1.7299,Moderate
2.2,1099.0,13.7,1106.0,129.0,675.0,173.0,1801.0,875.0,35.5,25.7,1.4626,Moderate
4.0,1309.0,21.3,1333.0,911.0,536.0,127.0,1555.0,1411.0,4.4,81.3,0.689,Poor
3.4,1135.0,12.8,1075.0,491.0,685.0,171.0,1119.0,1395.0,4.3,49.4,0.4138,Moderate
1.6,1026.0,8.0,898.0,132.0,822.0,116.0,1562.0,810.0,31.1,29.6,1.318,Moderate
2.0,1011.0,12.0,1051.0,111.0,702.0,75.5,1658.0,1087.0,25.3,41.7,1.3243,Moderate
8.3,1692.0,31.7,1589.0,1189.0,411.0,178.0,1949.0,2024.0,10.4,79.3,0.9993,Poor
1.3,1012.0,6.1,817.0,302.0,818.0,89.0,1314.0,877.0,12.2,78.8,1.1178,Good
2.4,1088.0,8.3,913.0,357.0,711.0,199.0,1015.0,1207.0,5.8,40.3,0.374,Moderate
1.3,1034.0,6.0,811.0,70.0,865.0,82.0,1563.0,659.0,32.3,33.4,1.59,Good
4.9,1591.0,27.0,1478.0,593.0,359.0,157.0,1975.0,1873.0,17.8,53.3,1.0736,Poor
1.0,963.0,3.7,691.0,127.0,856.0,89.0,1074.0,511.0,22.5,32.9,0.8846,Good
1.5,1016.0,6.6,839.0,119.0,991.0,97.0,1447.0,789.0,16.6,44.3,0.8294,Good
1.4,925.0,3.4,677.0,175.0,959.0,125.0,860.0,594.0,2.8,49.0,0.37,Good
2.8,1220.0,15.8,1173.0,344.0,874.0,155.0,1481.0,1413.0,26.8,28.9,1.0019,Moderate
3.7,1406.0,17.8,1235.0,338.0,547.0,77.0,1780.0,2519.0,20.1,71.1,1.6498,Poor
1.0,925.0,4.3,726.0,119.0,924.0,65.0,1326.0,728.0,19.9,64.9,1.4905,Good
3.4,1412.0,17.7,1230.0,454.0,515.0,141.0,1672.0,1533.0,22.0,54.2,1.4096,Poor
0.4,745.0,1.7,564.0,22.5,1369.0,36.0,1422.0,607.0,20.9,52.5,1.2852,Good
1.7,1123.0,5.5,786.0,290.0,740.0,150.0,1147.0,940.0,6.3,72.1,0.6907,Good
3.8,1315.0,14.3,1126.0,432.0,497.0,182.0,1537.0,1473.0,15.3,61.0,1.054,Moderate
3.5,1308.0,17.1,1212.0,737.0,1267.0,182.0,1533.0,1556.0,13.8,63.6,0.9959,Poor
2.2,932.0,10.3,990.0,555.0,849.0,192.0,955.0,1103.0,14.8,17.9,0.2977,Moderate
0.4,872.0,2.6,626.0,24.0,996.0,30.0,1529.0,669.0,23.3,62.0,1.7547,Good
0.6,846.0,2.7,633.0,236.9796848547988,1012.0,110.3925641359552,1258.0,524.0,24.0,43.7,1.2876,Good
1.2,1018.0,6.7,842.0,70.0,935.0,73.0,1565.0,728.0,37.2,20.5,1.2813,Good
0.35,831.0,1.5,546.0,15.0,1319.0,23.0,1253.0,468.0,18.3,40.0,0.8345,Good
2.2,1246.0,10.3,989.0,300.0,557.0,142.0,1382.0,1183.0,22.2,36.2,0.956,Moderate
0.6,959.0,1.3,531.0,65.0,1058.0,60.0,1122.0,724.0,12.9,70.4,1.0444,Good
5.7,1500.0,26.1,1457.0,847.0,428.0,196.0,1750.0,1776.0,8.2,74.9,0.8187,Poor
2.0,1167.0,14.4,1128.0,104.0,828.0,89.0,1716.0,1040.0,25.6,25.5,0.8234,Moderate
1.7,949.0,6.6,839.0,286.0,834.0,168.0,877.0,977.0,9.4,24.8,0.2923,Good
0.7,861.0,4.8,751.0,73.0,1153.0,77.0,1213.0,617.0,18.4,24.6,0.5169,Good
10.1,1956.0,45.2,1876.0,1389.0,347.0,255.0,2338.0,2465.0,15.5,62.8,1.0979,Poor
1.1,946.0,3.5,682.0,158.0,906.0,113.0,928.0,487.0,21.0,22.3,0.5468,Good
1.0,934.0,4.2,723.0,43.0,936.0,49.0,1574.0,597.0,29.5,45.9,1.8662,Good
3.0,1181.0,14.1,1118.0,219.0,732.0,121.0,1831.0,1032.0,13.6,65.5,1.0184,Moderate
0.4,790.0,1.2,518.0,43.0,1291.0,31.0,1295.0,539.0,18.1,79.0,1.6224,Good
1.5,1044.0,6.7,844.0,280.0,709.0,149.0,1158.0,909.0,13.7,45.9,0.7154,Good
4.5,1401.0,18.8,1262.0,551.0,445.0,169.0,1639.0,1723.0,16.5,51.6,0.9601,Poor
2.0851233094669848,1136.0,15.5,1164.0,121.0,648.0,137.0,1840.0,974.0,36.6,23.3,1.4042,Moderate
4.1,1292.0,13.0,1085.0,577.0,619.0,132.0,1438.0,1390.0,10.3,75.1,0.9399,Moderate
1.3,836.0,4.5,739.0,255.0,987.0,117.0,1046.0,672.0,12.4,44.1,0.6324,Good
2.2,1151.0,8.3,911.0,82.0,935.0,74.0,1500.0,1074.0,8.2,66.7,0.7276,Moderate
2.1,1044.0,13.1,1087.0,236.9796848547988,712.0,110.3925641359552,1269.0,1144.0,12.6,42.4,0.6159,Moderate
0.6,985.0,5.4,784.0,66.0,839.0,74.0,1502.0,1204.0,25.6,38.8,1.2545,Good
3.1,1460.0,14.3,1126.0,236.0,702.0,124.0,1836.0,1450.0,15.6,57.4,1.0075,Moderate
0.4,814.0,1.4,538.0,26.5,1412.0,36.0,1272.0,379.0,16.0,53.7,0.9723,Good
2.9,1388.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,Moderate
1.6,1001.0,7.8,892.0,165.0,1009.0,111.0,1394.0,775.0,17.5,30.9,0.6111,Moderate
3.6,1298.0,16.6,1197.0,407.0,762.0,165.0,1687.0,1605.0,29.3,30.7,1.229,Poor
0.9,867.0,5.1,770.0,51.0,839.0,43.0,1607.0,860.0,22.9,62.6,1.7253,Good
2.9,1124.0,16.0,1179.0,171.0,718.0,153.0,1921.0,1065.0,28.7,35.8,1.3834,Moderate
3.3,1381.0,18.1,1242.0,183.0,631.0,128.0,1941.0,1511.0,19.2,52.3,1.1516,Poor
2.5,1195.0,10.7,1003.0,387.0,651.0,192.0,1078.0,1421.0,5.2,44.2,0.3943,Moderate
2.0851233094669848,858.0,7.2,866.0,69.0,874.0,88.0,1420.0,714.0,25.3,28.4,0.9041,Good
2.9,1160.0,16.9,1207.0,220.0,728.0,149.0,1925.0,1330.0,31.4,28.6,1.298,Poor
2.9,1429.0,11.3,1025.0,204.0,779.0,123.0,1771.0,1165.0,12.3,73.3,1.0442,Moderate
1.5,1016.0,5.3,780.0,254.0,798.0,154.0,918.0,1173.0,2.5,52.1,0.3855,Good
0.8,951.0,2.0,583.0,88.0,904.0,63.0,1211.0,623.0,13.9,79.6,1.2616,Good
3.6,1295.0,18.9,1266.0,181.0,716.0,137.0,1848.0,1358.0,21.5,34.5,0.8746,Poor
0.8,914.0,2.4,610.0,54.0,1321.0,65.0,1229.0,454.0,10.4,58.4,0.7352,Good
1.4,1061.0,6.2,822.0,224.0,764.0,113.0,1228.0,916.0,13.4,61.3,0.9379,Good
1.5,1171.0,6.0,813.0,338.0,774.0,152.0,1233.0,1118.0,10.3,74.0,0.9237,Good
1.3,869.0,7.2,865.0,109.0,1107.0,85.0,1212.0,595.0,23.8,14.5,0.4222,Good
0.0,963.0,2.5,617.0,85.0,901.0,63.0,1005.0,397.0,13.2,49.7,0.7503,Good
2.4,1162.0,18.5,1252.0,173.0,795.0,138.0,1594.0,1248.0,32.6,9.3,0.4499,Poor
4.0,1292.0,17.4,1221.0,743.0,546.0,114.0,1437.0,1388.0,6.7,83.2,0.819,Poor
2.5,993.0,10.7,1004.0,348.0,831.0,145.0,1054.0,1009.0,7.9,38.6,0.4137,Moderate
1.6,1106.0,4.3,728.0,221.0,721.0,110.0,1309.0,885.0,14.4,78.6,1.2839,Good
2.2,1161.0,8.2,909.0,355.0,720.0,109.0,1369.0,962.0,13.7,79.3,1.2326,Moderate
0.9,860.0,2.0,584.0,93.0,1119.0,77.0,807.0,553.0,3.0,49.1,0.3774,Good
2.2,1314.0,9.7,965.0,228.0,896.0,89.0,1710.0,1234.0,11.3,70.2,0.9401,Moderate
5.0,1345.0,27.1,1481.0,441.0,601.0,174.0,2366.0,1681.0,23.9,44.4,1.3029,Poor
0.8,721.0,3.3,670.0,133.0,1596.0,68.0,736.0,447.0,14.3,18.4,0.2991,Good
1.9,1138.0,11.0,1015.0,140.0,853.0,103.0,1604.0,1115.0,27.4,22.8,0.8219,Moderate
2.2,1050.0,8.2,909.0,341.0,742.0,205.0,1054.0,992.0,4.1,49.8,0.4117,Moderate
3.5,1035.0,14.7,1140.0,399.0,669.0,199.0,1017.0,1195.0,10.4,18.0,0.2269,Moderate
0.4,827.0,2.5,617.0,23.0,1038.0,25.0,1354.0,559.0,23.6,49.2,1.4153,Good
1.8,1013.0,9.4,954.0,118.0,864.0,103.0,1697.0,817.0,29.4,32.9,1.3244,Moderate
4.5,1501.0,20.2,1302.0,247.0,680.0,134.0,2008.0,1311.0,10.7,67.3,0.8643,Poor
2.5,1076.0,9.6,963.0,386.0,760.0,129.0,1081.0,1150.0,5.8,49.8,0.4613,Moderate
3.4,1147.0,17.5,1225.0,579.0,623.0,207.0,1126.0,1459.0,9.1,19.2,0.2225,Poor
1.4,1442.0,16.9,1207.0,645.0,502.0,208.0,1430.0,1673.0,6.9,76.9,0.7682,Poor
0.6,784.0,1.9,575.0,236.9796848547988,1327.0,110.3925641359552,1059.0,342.0,32.6,17.5,0.8467,Good
1.1,806.0,1.6,553.0,106.0,1205.0,77.0,806.0,783.0,4.0,50.4,0.4154,Good
0.3,836.0,1.2,518.0,18.0,1580.0,29.0,1182.0,360.0,10.5,60.8,0.7704,Good
3.0,1303.0,14.8,1142.0,170.0,748.0,114.0,1734.0,1228.0,21.5,30.4,0.7677,Moderate
5.0,1516.0,24.0,1402.0,827.0,451.0,197.0,1578.0,2194.0,11.1,51.4,0.679,Poor
2.6,1287.0,13.9,1111.0,346.0,559.0,150.0,1491.0,1379.0,14.6,59.6,0.9824,Moderate
3.1,1202.0,15.4,1160.0,455.0,584.0,102.0,1723.0,1164.0,16.9,79.9,1.5253,Moderate
2.8,1170.0,12.4,1064.0,160.0,880.0,110.0,1639.0,1096.0,16.0,42.4,0.7674,Moderate
2.6,1156.0,12.7,1072.0,191.0,802.0,127.0,1652.0,1327.0,23.1,30.3,0.8425,Moderate
0.7,926.0,2.8,638.0,224.0,949.0,133.0,846.0,949.0,0.9,58.4,0.388,Good
1.3,967.0,6.1,814.0,236.9796848547988,853.0,110.3925641359552,1384.0,703.0,30.1,26.7,1.1217,Good
0.0,829.0,0.9,491.0,53.0,1263.0,52.0,948.0,577.0,4.7,78.9,0.682,Good
9.4,1815.0,43.9,1851.0,1184.0,340.0,171.0,2404.0,2068.0,15.4,73.0,1.2688,Poor
1.7,1000.0,4.0,711.0,270.0,848.0,156.0,989.0,971.0,5.8,59.6,0.5523,Good
1.9,1064.0,11.7,1038.0,110.0,805.0,107.0,1763.0,1026.0,26.5,38.6,1.3154,Moderate
4.4,1468.0,20.0,1296.0,414.0,528.0,142.0,1853.0,1590.0,22.6,59.5,1.6155,Poor
3.3,1257.0,18.7,1260.0,406.0,513.0,96.0,1940.0,1603.0,26.2,45.0,1.5098,Poor
1.8,1174.0,11.1,1017.0,340.0,688.0,168.0,1210.0,1148.0,7.2,49.8,0.5061,Moderate
2.1,1064.0,12.6,1068.0,193.0,766.0,109.0,1765.0,1089.0,30.4,26.4,1.131,Moderate
5.8,1476.0,25.0,1428.0,1048.0,476.0,235.0,1535.0,1973.0,5.6,52.9,0.4841,Poor
4.0,1322.0,15.1,1150.0,573.0,566.0,174.0,1286.0,1446.0,2.7,63.4,0.4787,Moderate
3.2,1472.0,15.5,1162.0,227.0,830.0,148.0,1779.0,1394.0,16.1,41.0,0.7451,Moderate
2.8,1214.0,14.2,1124.0,465.0,658.0,156.0,1301.0,1344.0,16.8,36.7,0.6944,Moderate
3.6,1205.0,19.9,1294.0,440.0,626.0,184.0,1613.0,1266.0,28.6,23.2,0.8917,Poor
1.5,1070.0,5.5,787.0,289.0,755.0,169.0,1146.0,947.0,3.8,83.8,0.6771,Good
1.3,895.0,4.4,730.0,316.0,911.0,155.0,798.0,627.0,10.6,25.3,0.3224,Good
2.3,1113.0,13.1,1085.0,138.0,881.0,119.0,1584.0,925.0,28.1,21.9,0.8184,Moderate
3.6,1116.0,16.6,1197.0,236.9796848547988,811.0,110.3925641359552,1862.0,1045.0,28.3,27.5,1.0418,Poor
6.4,1587.0,32.5,1609.0,742.0,400.0,112.0,2229.0,1791.0,19.3,71.4,1.5805,Poor
1.2,900.0,3.8,701.0,117.0,1955.0,76.0,1126.0,748.0,9.1,80.0,0.9299,Good
0.6,1131.0,5.6,791.0,252.0,678.0,144.0,1177.0,748.0,15.1,48.6,0.8266,Good
2.0851233094669848,837.0,3.7,692.0,62.0,994.0,60.0,1371.0,704.0,21.4,40.3,1.0157,Good
0.5,808.0,2.6,628.0,27.0,1127.0,42.0,1490.0,681.0,24.0,50.3,1.4811,Good
2.3,1199.0,7.3,869.0,324.0,618.0,162.0,1305.0,1159.0,13.2,65.6,0.9882,Good
1.6,957.0,7.4,875.0,172.0,891.0,102.0,1524.0,871.0,25.7,33.0,1.0763,Good
0.8,916.0,5.6,791.0,26.0,1006.0,43.0,1587.0,678.0,22.1,53.5,1.4087,Good
3.0,1167.0,14.5,1134.0,182.0,709.0,113.0,1920.0,1082.0,17.4,61.1,1.206,Moderate
2.0,1371.0,17.0,1210.0,419.0,484.0,138.0,1629.0,1490.0,14.1,66.0,1.0539,Poor
2.5,1198.0,7.9,896.0,401.0,719.0,151.0,1071.0,1435.0,7.8,54.6,0.5786,Moderate
3.2,1162.0,15.7,1170.0,503.0,617.0,203.0,1130.0,1424.0,14.1,18.2,0.2908,Moderate
1.6,1147.0,12.0,1048.0,136.0,821.0,75.0,1883.0,1167.0,20.5,66.9,1.5914,Moderate
1.0,894.0,2.3,606.0,113.0,944.0,92.0,1011.0,512.0,16.3,44.8,0.8244,Good
0.8,851.0,3.0,651.0,57.0,1245.0,59.0,1387.0,470.0,21.7,42.7,1.0949,Good
2.8,1359.0,19.5,1281.0,425.0,540.0,78.0,1912.0,1318.0,19.8,69.4,1.5859,Poor
1.3,910.0,3.4,676.0,166.0,997.0,115.0,854.0,555.0,4.0,44.9,0.3689,Good
2.0851233094669848,782.0,1.3,528.0,16.0,1437.0,24.0,1434.0,465.0,16.5,82.3,1.5318,Good
2.6,1310.0,15.4,1160.0,153.0,694.0,94.0,1939.0,1224.0,21.4,50.9,1.2823,Moderate
6.6,1549.0,30.1,1553.0,1148.0,446.0,288.0,1795.0,2032.0,13.0,55.1,0.824,Poor
3.1,1080.0,16.7,1201.0,445.0,690.0,166.0,1230.0,1249.0,7.6,40.1,0.4195,Poor
5.7,1479.0,27.5,1490.0,737.0,493.0,159.0,2146.0,1748.0,23.5,49.7,1.4156,Poor
0.8,776.0,1.2,521.0,23.0,1534.0,33.0,1121.0,350.0,12.5,51.2,0.7374,Good
0.6,944.0,1.9,579.0,69.0,924.0,58.0,1001.0,598.0,13.8,51.2,0.8058,Good
3.0,1204.0,13.4,1098.0,460.0,610.0,171.0,1169.0,1586.0,6.0,53.3,0.5008,Moderate
2.0,1156.0,12.2,1055.0,111.0,709.0,114.0,1841.0,944.0,37.6,26.9,1.715,Moderate
1.8,1057.0,11.3,1025.0,165.0,794.0,132.0,1622.0,930.0,39.9,15.8,1.141,Moderate
0.0,858.0,2.0,581.0,88.0,1111.0,73.0,828.0,753.0,2.7,53.3,0.4006,Good
1.9,1026.0,12.5,1065.0,109.0,837.0,110.0,1689.0,813.0,37.3,16.6,1.0435,Moderate
2.0,1147.0,10.9,1011.0,347.0,665.0,120.0,1214.0,1381.0,10.1,66.2,0.8185,Moderate
3.9,1509.0,19.3,1276.0,206.0,812.0,149.0,1909.0,1409.0,15.1,39.6,0.6766,Poor
3.5,1455.0,17.3,1217.0,394.0,535.0,107.0,1796.0,1387.0,26.2,51.7,1.7334,Poor
2.4,1215.0,12.3,1061.0,199.0,793.0,119.0,1650.0,1381.0,25.3,27.0,0.8565,Moderate
0.2,1022.0,3.3,672.0,183.0,818.0,117.0,1068.0,594.0,12.4,53.4,0.7669,Good
2.0851233094669848,1087.0,17.9,1237.0,261.0,653.0,171.0,1709.0,1359.0,31.8,19.4,0.8936,Poor
1.5,966.0,5.5,785.0,118.0,1111.0,98.0,1257.0,705.0,11.8,37.6,0.5184,Good
2.1,1126.0,13.4,1097.0,141.0,722.0,152.0,1810.0,1015.0,39.3,22.2,1.552,Moderate
1.8,978.0,8.9,936.0,94.0,919.0,101.0,1682.0,857.0,23.3,44.5,1.2566,Moderate
1.2,967.0,3.1,661.0,61.0,1180.0,67.0,1320.0,463.0,12.2,66.8,0.9455,Good
3.3,1207.0,16.4,1190.0,467.0,572.0,130.0,1588.0,1415.0,19.5,50.1,1.1225,Poor
2.0851233094669848,1032.0,10.8,1005.0,96.0,749.0,121.0,1564.0,724.0,39.1,18.7,1.2884,Moderate
1.4,1126.0,10.7,1004.0,98.0,787.0,108.0,1609.0,925.0,41.1,15.7,1.2071,Moderate
0.85,863.0,3.0,650.0,38.0,1224.0,52.0,1285.0,712.0,7.8,70.4,0.7463,Good
2.1,1002.0,9.5,960.0,234.0,701.0,155.0,1041.0,769.0,28.3,13.5,0.5139,Moderate
1.4,1135.0,5.4,781.0,174.0,711.0,119.0,1168.0,691.0,21.2,35.9,0.8943,Good
0.9,910.0,4.6,743.0,41.0,1051.0,54.0,1369.0,739.0,16.7,43.4,0.8193,Good
0.9,898.0,2.9,646.0,189.0,1013.0,92.0,953.0,702.0,7.0,57.6,0.5784,Good
2.1,1204.0,14.6,1135.0,346.0,648.0,112.0,1781.0,1490.0,25.1,49.4,1.548,Moderate
2.3,1185.0,10.8,1006.0,340.0,666.0,93.0,1638.0,1064.0,22.4,63.2,1.6878,Moderate
0.0,1036.0,2.8,636.0,122.0,844.0,89.0,1084.0,975.0,8.9,71.9,0.8202,Good
1.3,873.0,3.1,657.0,129.0,984.0,85.0,867.0,929.0,1.5,61.4,0.4235,Good
3.2,1172.0,13.7,1106.0,552.0,629.0,186.0,1448.0,1106.0,12.2,75.7,1.0693,Moderate
0.6,804.0,2.3,604.0,48.0,1365.0,50.0,1357.0,419.0,13.2,64.6,0.9774,Good
1.6,1131.0,6.0,809.0,77.0,899.0,83.0,1532.0,1021.0,12.8,71.9,1.0632,Good
1.9,1130.0,8.6,925.0,275.0,637.0,146.0,1158.0,830.0,26.2,19.4,0.6491,Moderate
2.5,1215.0,14.4,1129.0,117.0,654.0,115.0,1993.0,1245.0,30.5,42.3,1.8173,Moderate
3.7,1371.0,23.2,1381.0,202.0,567.0,181.0,2267.0,1440.0,36.9,27.8,1.7099,Poor
1.0,957.0,5.6,794.0,52.0,1001.0,65.0,1481.0,604.0,38.4,17.5,1.1609,Good
2.7,1261.0,11.2,1022.0,424.0,634.0,113.0,1407.0,1250.0,17.3,53.9,1.0562,Moderate
2.5,1206.0,12.0,1049.0,345.0,633.0,90.0,1483.0,1127.0,19.5,58.9,1.3195,Moderate
0.9,790.0,2.2,596.0,140.0,1184.0,102.0,637.0,464.0,0.2,30.2,0.191,Good
0.5,900.0,3.0,653.0,41.0,1094.0,65.0,1367.0,822.0,18.4,45.7,0.9599,Good
0.8,975.0,3.8,698.0,64.0,1156.0,64.0,1393.0,593.0,20.6,41.2,0.9841,Good
1.8,1109.0,11.2,1021.0,119.0,819.0,96.0,1724.0,971.0,32.3,23.6,1.1271,Moderate
0.8,830.0,4.3,726.0,42.5,1038.0,59.5,1522.0,802.0,19.3,57.1,1.2661,Good
0.8,746.0,3.5,683.0,149.0,1300.0,81.0,764.0,484.0,13.2,18.8,0.2837,Good
0.5,827.0,1.7,560.0,79.0,1168.0,53.0,1086.0,564.0,13.9,63.8,1.0079,Good
3.5,1347.0,22.2,1356.0,464.0,526.0,84.0,1832.0,1323.0,16.0,72.2,1.3077,Poor
0.3,751.0,1.2,520.0,32.0,1451.0,23.0,1247.0,470.0,19.7,61.9,1.4017,Good
1.3,1028.0,3.8,702.0,68.0,1180.0,82.0,1286.0,639.0,14.8,41.0,0.685,Good
0.7,951.0,4.6,742.0,49.0,892.0,57.0,1656.0,953.0,24.6,59.1,1.8013,Good
3.3,1247.0,16.9,1206.0,313.0,600.0,148.0,1784.0,1233.0,26.2,48.7,1.6256,Poor
2.0851233094669848,1263.0,19.4,1278.0,182.0,559.0,105.0,2131.0,1388.0,23.0,50.9,1.4105,Poor
1.4,1006.0,7.0,857.0,301.0,1698.0,96.0,1248.0,921.0,8.7,80.8,0.9096,Good
0.6,882.0,1.2,517.0,86.0,1135.0,80.0,962.0,606.0,3.3,84.5,0.6612,Good
1.7,1080.0,5.9,805.0,122.0,1253.0,97.0,1375.0,815.0,8.3,58.5,0.6438,Good
0.6,821.0,2.4,613.0,45.0,1309.0,49.0,1350.0,430.0,22.4,39.0,1.04,Good
0.8,988.0,2.2,596.0,68.0,1056.0,57.0,1118.0,540.0,14.8,63.5,1.0592,Good
1.4,1048.0,6.6,838.0,80.0,845.0,65.0,1607.0,699.0,38.7,25.8,1.7426,Good
2.0851233094669848,935.0,5.5,787.0,43.0,863.0,56.0,1587.0,728.0,25.1,51.1,1.6044,Good
2.3,1037.0,11.2,1020.0,236.9796848547988,747.0,110.3925641359552,1450.0,786.0,31.7,20.3,0.9336,Moderate
2.1,1273.0,9.2,945.0,439.0,728.0,110.0,1348.0,1216.0,12.8,80.8,1.1898,Moderate
2.6,1005.0,10.3,987.0,285.0,1027.0,124.0,1246.0,963.0,14.5,45.4,0.7458,Moderate
1.9,1264.0,11.0,1016.0,186.0,624.0,76.0,1650.0,1061.0,28.9,44.3,1.7392,Moderate
2.6,1207.0,11.7,1040.0,189.0,813.0,113.0,1619.0,1319.0,16.5,42.6,0.7912,Moderate
3.9,1439.0,18.6,1257.0,715.0,494.0,135.0,1570.0,1703.0,10.1,83.5,1.0296,Poor
2.0851233094669848,794.0,3.8,698.0,53.0,998.0,78.0,1335.0,766.0,22.8,34.7,0.9514,Good
1.1,931.0,5.0,764.0,58.0,1054.0,61.0,1542.0,574.0,17.3,59.5,1.1667,Good
